DateTime,contango,d4,d3,d2,d1,unch,u1,u2,u3,u4,hr_d4,hr_d3,hr_d2,hr_d1,hr_unch,hr_u1,hr_u2,hr_u3,hr_u4
2006-03-17,0.81,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.4,1.0,1.0,0.8,0.4,0.2
2006-03-20,1.06,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.6,1.0,1.0,0.6,0.4,0.2
2006-03-21,1.09,0,1,1,1,1,1,1,0,0,0.0,0.2,0.2,0.6,1.0,1.0,0.6,0.2,0.0
2006-05-22,-0.72,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.6,0.8,0.8,0.4,0.2,0.0
2006-05-23,-0.8,0,0,0,0,0,1,1,1,1,0.2,0.4,0.4,0.6,0.6,0.8,0.4,0.2,0.2
2006-05-24,-0.95,0,0,0,1,1,1,1,1,1,0.2,0.4,0.4,0.8,0.6,0.8,0.6,0.4,0.4
2006-05-25,-0.35,0,0,0,0,0,1,1,1,0,0.2,0.4,0.4,0.6,0.4,0.8,0.8,0.6,0.4
2006-05-26,-0.08,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.4,0.4,0.8,0.8,0.6,0.4
2006-05-30,-0.3,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,0.4,0.8,0.8,0.6,0.4
2006-05-31,-0.02,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.4,0.4,0.8,0.8,0.6,0.2
2006-06-01,0.22,0,0,0,0,1,1,1,1,0,0.2,0.2,0.2,0.2,0.4,0.8,0.8,0.6,0.0
2006-06-02,0.25,0,0,0,1,1,1,1,0,0,0.2,0.2,0.2,0.4,0.6,0.8,0.8,0.4,0.0
2006-06-05,-0.28,1,1,1,1,0,0,0,0,0,0.4,0.4,0.4,0.6,0.4,0.6,0.6,0.4,0.0
2006-06-06,-0.44,1,1,1,1,1,0,0,0,0,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.0
2006-06-07,-0.32,0,0,0,1,1,1,1,0,0,0.4,0.4,0.4,0.8,0.8,0.6,0.6,0.2,0.0
2006-06-08,-0.22,0,0,1,1,1,1,1,1,0,0.4,0.4,0.6,1.0,0.8,0.6,0.6,0.2,0.0
2006-06-09,-0.41,0,0,0,1,1,1,1,0,0,0.4,0.4,0.6,1.0,0.8,0.6,0.6,0.2,0.0
2006-06-12,-0.64,0,0,1,1,1,1,0,0,0,0.2,0.2,0.6,1.0,1.0,0.8,0.6,0.2,0.0
2006-06-13,-2.09,0,0,1,1,1,1,1,0,0,0.0,0.0,0.6,1.0,1.0,1.0,0.8,0.2,0.0
2006-06-14,-2.68,0,0,0,0,1,1,1,0,0,0.0,0.0,0.6,0.8,1.0,1.0,0.8,0.2,0.0
2006-06-15,0.14,0,0,0,0,0,1,1,1,1,0.0,0.0,0.4,0.6,0.8,1.0,0.8,0.2,0.2
2006-06-16,0.08,0,1,1,1,0,0,0,0,0,0.0,0.2,0.6,0.6,0.6,0.8,0.6,0.2,0.2
2006-06-19,-0.11,0,1,1,1,1,1,1,0,0,0.0,0.4,0.6,0.6,0.6,0.8,0.8,0.2,0.2
2006-06-20,-0.32,0,0,0,0,1,1,1,1,0,0.0,0.4,0.4,0.4,0.6,0.8,0.8,0.4,0.2
2006-08-22,1.57,0,0,0,1,1,1,0,0,0,0.0,0.4,0.4,0.6,0.6,0.8,0.6,0.4,0.2
2006-08-23,1.25,1,1,1,1,1,0,0,0,0,0.2,0.6,0.6,0.8,0.8,0.6,0.4,0.2,0.0
2006-08-24,0.97,0,0,0,1,1,1,0,0,0,0.2,0.4,0.4,0.8,1.0,0.8,0.4,0.2,0.0
2006-08-25,1.07,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.6,1.0,0.8,0.4,0.2,0.0
2006-08-28,1.16,0,0,0,0,1,1,1,1,0,0.2,0.2,0.2,0.6,1.0,0.8,0.4,0.2,0.0
2006-08-29,0.93,0,0,1,1,1,0,0,0,0,0.2,0.2,0.4,0.6,1.0,0.6,0.4,0.2,0.0
2006-08-30,0.95,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.4,1.0,0.8,0.4,0.2,0.0
2006-08-31,0.99,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.2,1.0,0.8,0.4,0.2,0.0
2006-09-01,0.99,0,0,0,0,1,1,1,1,0,0.0,0.0,0.2,0.2,1.0,0.8,0.4,0.4,0.0
2006-09-05,1.07,0,0,0,1,1,1,0,0,0,0.0,0.0,0.2,0.4,1.0,0.8,0.2,0.2,0.0
2006-09-06,0.84,1,1,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,0.8,0.8,0.2,0.2,0.0
2006-09-07,0.87,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.4,0.6,0.8,0.4,0.4,0.0
2006-09-08,0.95,0,0,0,0,1,1,0,0,0,0.2,0.2,0.2,0.4,0.6,0.8,0.4,0.4,0.0
2006-09-11,1.14,0,0,1,1,1,1,0,0,0,0.2,0.2,0.4,0.6,0.6,0.8,0.2,0.2,0.0
2006-09-12,1.5,0,0,0,0,1,1,1,1,1,0.2,0.2,0.4,0.4,0.6,0.8,0.4,0.4,0.2
2006-09-13,1.64,0,0,0,1,1,1,1,0,0,0.0,0.0,0.2,0.4,0.8,1.0,0.6,0.4,0.2
2006-09-14,1.78,0,0,0,1,1,0,0,0,0,0.0,0.0,0.2,0.6,1.0,0.8,0.4,0.2,0.2
2006-09-15,1.96,0,0,0,0,1,1,1,1,0,0.0,0.0,0.2,0.6,1.0,0.8,0.6,0.4,0.2
2006-09-18,2.04,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.6,1.0,0.8,0.6,0.4,0.2
2006-09-19,2.04,1,1,1,1,1,0,0,0,0,0.2,0.2,0.2,0.8,1.0,0.6,0.4,0.2,0.0
2006-09-21,1.03,0,1,1,1,1,1,0,0,0,0.2,0.4,0.4,0.8,1.0,0.6,0.2,0.2,0.0
2006-09-22,1.16,0,1,1,1,0,0,0,0,0,0.2,0.6,0.6,0.8,0.8,0.6,0.2,0.2,0.0
2006-09-25,1.31,0,0,0,1,1,1,1,1,1,0.2,0.6,0.6,1.0,0.8,0.6,0.2,0.2,0.2
2006-09-26,1.27,0,0,0,0,1,1,1,1,0,0.2,0.6,0.6,0.8,0.8,0.6,0.4,0.4,0.2
2006-09-27,1.48,0,0,0,1,1,1,0,0,0,0.0,0.4,0.4,0.8,0.8,0.8,0.4,0.4,0.2
2006-09-28,1.45,0,0,0,1,1,0,0,0,0,0.0,0.2,0.2,0.8,0.8,0.6,0.4,0.4,0.2
2006-09-29,1.53,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.6,1.0,0.8,0.4,0.4,0.2
2006-10-02,1.46,0,0,1,1,1,1,0,0,0,0.0,0.0,0.2,0.6,1.0,0.8,0.2,0.2,0.0
2006-10-03,1.21,0,0,0,1,1,1,1,0,0,0.0,0.0,0.2,0.8,1.0,0.8,0.2,0.0,0.0
2006-10-05,1.37,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2,0.6,1.0,0.6,0.2,0.0,0.0
2006-10-06,1.5,0,1,1,1,1,0,0,0,0,0.0,0.2,0.4,0.6,1.0,0.6,0.2,0.0,0.0
2006-10-09,1.5,0,0,0,1,1,1,0,0,0,0.0,0.2,0.4,0.8,1.0,0.6,0.2,0.0,0.0
2006-10-10,1.72,0,0,0,0,1,1,0,0,0,0.0,0.2,0.2,0.6,1.0,0.6,0.2,0.0,0.0
2006-10-11,1.62,0,1,1,1,1,0,0,0,0,0.0,0.4,0.4,0.6,1.0,0.4,0.0,0.0,0.0
2006-10-12,1.59,0,0,0,0,0,1,1,1,1,0.0,0.4,0.4,0.6,0.8,0.6,0.2,0.2,0.2
2006-10-13,1.6,0,0,0,1,1,1,0,0,0,0.0,0.2,0.2,0.6,0.8,0.8,0.2,0.2,0.2
2006-10-16,1.89,0,0,0,0,1,1,0,0,0,0.0,0.2,0.2,0.4,0.8,0.8,0.2,0.2,0.2
2006-10-17,1.42,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.6,0.6,0.6,0.2,0.2,0.2
2006-10-23,1.21,0,0,1,1,1,1,1,1,1,0.2,0.2,0.4,0.6,0.6,0.8,0.4,0.4,0.4
2006-10-24,1.05,0,0,0,1,1,0,0,0,0,0.2,0.2,0.4,0.8,0.8,0.6,0.2,0.2,0.2
2006-10-25,1.03,0,0,0,1,1,1,1,0,0,0.2,0.2,0.4,0.8,0.8,0.6,0.4,0.2,0.2
2006-10-26,0.96,0,0,0,1,1,1,1,0,0,0.2,0.2,0.4,1.0,0.8,0.6,0.6,0.2,0.2
2006-10-27,0.95,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,1.0,0.8,0.6,0.6,0.2,0.2
2006-10-30,0.95,0,0,1,1,1,0,0,0,0,0.2,0.2,0.4,1.0,0.8,0.4,0.4,0.0,0.0
2006-10-31,0.85,0,0,1,1,1,1,0,0,0,0.2,0.2,0.6,1.0,0.8,0.6,0.4,0.0,0.0
2006-11-01,0.88,0,1,1,1,1,1,0,0,0,0.2,0.4,0.8,1.0,0.8,0.6,0.2,0.0,0.0
2006-11-02,0.84,0,0,1,1,1,0,0,0,0,0.2,0.4,1.0,1.0,0.8,0.4,0.0,0.0,0.0
2006-11-03,0.95,0,0,1,1,1,1,1,0,0,0.0,0.2,1.0,1.0,1.0,0.6,0.2,0.0,0.0
2006-11-06,0.9,0,0,0,0,0,1,1,1,1,0.0,0.2,0.8,0.8,0.8,0.8,0.4,0.2,0.2
2006-11-07,0.87,0,0,0,0,1,1,1,1,0,0.0,0.2,0.6,0.6,0.8,0.8,0.6,0.4,0.2
2006-11-08,0.93,0,1,1,1,1,1,0,0,0,0.0,0.2,0.6,0.6,0.8,0.8,0.6,0.4,0.2
2006-11-09,0.88,0,1,1,1,1,0,0,0,0,0.0,0.4,0.6,0.6,0.8,0.8,0.6,0.4,0.2
2006-11-10,0.99,0,0,0,1,1,0,0,0,0,0.0,0.4,0.4,0.6,0.8,0.6,0.4,0.4,0.2
2006-11-13,1.38,0,0,0,0,1,1,1,1,0,0.0,0.4,0.4,0.6,1.0,0.6,0.4,0.4,0.0
2006-11-14,1.47,0,0,1,1,1,1,1,1,1,0.0,0.4,0.6,0.8,1.0,0.6,0.4,0.4,0.2
2006-11-15,0.73,0,0,0,0,1,1,1,1,0,0.0,0.2,0.4,0.6,1.0,0.6,0.6,0.6,0.2
2006-11-16,0.71,0,0,0,0,1,1,1,0,0,0.0,0.0,0.2,0.4,1.0,0.8,0.8,0.6,0.2
2006-11-17,0.65,0,1,1,1,1,0,0,0,0,0.0,0.2,0.4,0.4,1.0,0.8,0.8,0.6,0.2
2006-11-20,0.93,0,0,0,1,1,1,0,0,0,0.0,0.2,0.4,0.6,1.0,0.8,0.6,0.4,0.2
2006-11-21,0.98,0,0,0,1,1,0,0,0,0,0.0,0.2,0.2,0.6,1.0,0.6,0.4,0.2,0.0
2006-11-22,0.98,0,0,0,0,1,1,1,0,0,0.0,0.2,0.2,0.6,1.0,0.6,0.4,0.0,0.0
2006-11-24,1.13,0,1,1,1,0,0,0,0,0,0.0,0.4,0.4,0.8,0.8,0.4,0.2,0.0,0.0
2006-11-27,0.93,1,1,1,1,0,0,0,0,0,0.2,0.4,0.4,0.8,0.6,0.4,0.2,0.0,0.0
2006-11-28,0.96,0,0,0,1,1,1,1,0,0,0.2,0.4,0.4,0.8,0.6,0.4,0.4,0.0,0.0
2006-11-29,1.12,0,0,0,0,0,1,1,1,1,0.2,0.4,0.4,0.6,0.4,0.6,0.6,0.2,0.2
2006-11-30,1.15,0,0,1,1,1,1,1,0,0,0.2,0.4,0.6,0.8,0.4,0.6,0.6,0.2,0.2
2006-12-01,1.09,1,1,1,1,1,0,0,0,0,0.4,0.4,0.6,0.8,0.6,0.6,0.6,0.2,0.2
2006-12-04,1.01,0,0,0,0,1,1,1,1,1,0.2,0.2,0.4,0.6,0.8,0.8,0.8,0.4,0.4
2006-12-05,1.03,0,0,0,0,1,1,1,0,0,0.2,0.2,0.4,0.4,0.8,0.8,0.8,0.4,0.4
2006-12-06,1.14,0,0,0,1,1,0,0,0,0,0.2,0.2,0.4,0.6,1.0,0.6,0.6,0.2,0.2
2006-12-07,0.77,0,0,0,0,0,1,1,1,1,0.2,0.2,0.2,0.4,0.8,0.6,0.6,0.4,0.4
2006-12-08,0.83,0,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.8,0.4,0.4
2006-12-11,1.17,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.8,0.2,0.2
2006-12-12,1.33,1,1,1,1,1,0,0,0,0,0.2,0.2,0.2,0.6,0.8,0.6,0.6,0.2,0.2
2006-12-13,1.89,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.4,0.8,0.8,0.8,0.2,0.2
2006-12-14,2.16,0,0,0,0,1,1,1,1,1,0.2,0.2,0.2,0.4,1.0,0.8,0.8,0.2,0.2
2006-12-15,2.27,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.2,1.0,0.8,0.8,0.2,0.2
2006-12-18,2.18,0,0,0,1,1,1,1,0,0,0.2,0.2,0.2,0.4,1.0,0.8,0.8,0.2,0.2
2006-12-19,1.82,0,1,1,1,1,1,0,0,0,0.0,0.2,0.2,0.4,1.0,1.0,0.8,0.2,0.2
2006-12-20,1.04,0,0,0,0,1,1,0,0,0,0.0,0.2,0.2,0.4,1.0,1.0,0.6,0.2,0.2
2006-12-21,1.06,0,1,1,1,1,1,0,0,0,0.0,0.4,0.4,0.6,1.0,1.0,0.4,0.0,0.0
2006-12-22,1.06,0,1,1,1,1,0,0,0,0,0.0,0.6,0.6,0.8,1.0,0.8,0.2,0.0,0.0
2006-12-26,1.13,0,0,0,0,0,1,1,0,0,0.0,0.6,0.6,0.6,0.8,0.8,0.2,0.0,0.0
2006-12-27,1.13,0,0,0,0,0,1,1,1,0,0.0,0.4,0.4,0.4,0.6,0.8,0.4,0.2,0.0
2006-12-28,1.03,0,0,1,1,1,0,0,0,0,0.0,0.4,0.6,0.6,0.6,0.6,0.4,0.2,0.0
2006-12-29,0.81,0,0,0,0,1,1,0,0,0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.2,0.0
2007-01-03,0.95,1,1,1,1,1,1,1,1,1,0.2,0.2,0.4,0.4,0.6,0.8,0.6,0.4,0.2
2007-01-04,1.05,0,0,1,1,1,1,0,0,0,0.2,0.2,0.6,0.6,0.8,0.8,0.4,0.4,0.2
2007-01-05,1.1,1,1,1,1,0,0,0,0,0,0.4,0.4,0.8,0.8,0.8,0.6,0.2,0.2,0.2
2007-01-08,1.08,0,0,0,1,1,1,1,0,0,0.4,0.4,0.6,0.8,0.8,0.8,0.4,0.2,0.2
2007-01-09,0.87,0,1,1,1,1,1,0,0,0,0.4,0.6,0.8,1.0,0.8,0.8,0.4,0.2,0.2
2007-01-10,1.26,0,1,1,1,1,1,0,0,0,0.2,0.6,0.8,1.0,0.8,0.8,0.2,0.0,0.0
2007-01-11,1.3,0,0,0,1,1,1,1,1,1,0.2,0.6,0.6,1.0,0.8,0.8,0.4,0.2,0.2
2007-01-12,1.42,0,0,0,1,1,1,1,1,0,0.0,0.4,0.4,1.0,1.0,1.0,0.6,0.4,0.2
2007-01-16,1.31,0,0,0,1,1,0,0,0,0,0.0,0.4,0.4,1.0,1.0,0.8,0.4,0.4,0.2
2007-01-17,0.99,0,0,0,1,1,1,0,0,0,0.0,0.2,0.2,1.0,1.0,0.8,0.4,0.4,0.2
2007-01-18,0.84,0,1,1,1,1,1,0,0,0,0.0,0.2,0.2,1.0,1.0,0.8,0.4,0.4,0.2
2007-01-19,1.09,0,0,0,0,1,1,1,0,0,0.0,0.2,0.2,0.8,1.0,0.8,0.4,0.2,0.0
2007-01-22,1.03,1,1,1,1,1,0,0,0,0,0.2,0.4,0.4,0.8,1.0,0.6,0.2,0.0,0.0
2007-01-23,1.11,0,0,0,1,1,1,1,0,0,0.2,0.4,0.4,0.8,1.0,0.8,0.4,0.0,0.0
2007-01-24,1.19,0,0,0,0,1,1,1,1,1,0.2,0.4,0.4,0.6,1.0,0.8,0.6,0.2,0.2
2007-01-25,0.95,1,1,1,1,1,0,0,0,0,0.4,0.4,0.4,0.6,1.0,0.6,0.6,0.2,0.2
2007-01-26,0.9,0,0,1,1,1,1,0,0,0,0.4,0.4,0.6,0.8,1.0,0.6,0.4,0.2,0.2
2007-01-29,1.0,0,0,0,1,1,1,1,0,0,0.2,0.2,0.4,0.8,1.0,0.8,0.6,0.2,0.2
2007-01-30,1.04,0,0,0,0,0,1,1,0,0,0.2,0.2,0.4,0.6,0.8,0.8,0.6,0.2,0.2
2007-01-31,0.84,0,0,1,1,1,1,1,1,1,0.2,0.2,0.6,0.8,0.8,0.8,0.6,0.2,0.2
2007-02-01,0.99,0,0,0,0,0,1,1,0,0,0.0,0.0,0.4,0.6,0.6,1.0,0.8,0.2,0.2
2007-02-02,1.04,0,0,0,0,1,1,0,0,0,0.0,0.0,0.2,0.4,0.6,1.0,0.8,0.2,0.2
2007-02-05,1.12,0,0,1,1,1,0,0,0,0,0.0,0.0,0.4,0.4,0.6,0.8,0.6,0.2,0.2
2007-02-06,0.87,0,0,1,1,1,0,0,0,0,0.0,0.0,0.6,0.6,0.8,0.6,0.4,0.2,0.2
2007-02-07,0.94,0,0,0,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.8,0.6,0.2,0.0,0.0
2007-02-08,0.96,0,1,1,1,0,0,0,0,0,0.0,0.2,0.6,0.8,0.8,0.4,0.0,0.0,0.0
2007-02-09,0.97,1,1,1,1,1,1,0,0,0,0.2,0.4,0.8,1.0,0.8,0.4,0.0,0.0,0.0
2007-02-12,1.06,0,1,1,1,1,0,0,0,0,0.2,0.6,0.8,1.0,0.8,0.4,0.0,0.0,0.0
2007-02-13,1.56,0,0,0,0,0,1,1,1,0,0.2,0.6,0.6,0.8,0.6,0.6,0.2,0.2,0.0
2007-02-14,1.17,0,0,0,0,0,1,1,1,1,0.2,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.2
2007-02-15,1.06,0,0,0,0,1,1,0,0,0,0.2,0.4,0.4,0.4,0.6,0.8,0.4,0.4,0.2
2007-02-16,1.02,0,0,1,1,1,0,0,0,0,0.0,0.2,0.4,0.4,0.6,0.6,0.4,0.4,0.2
2007-02-20,0.94,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.4,0.6,0.8,0.4,0.4,0.2
2007-02-21,1.02,0,1,1,1,1,0,0,0,0,0.0,0.2,0.6,0.6,0.8,0.6,0.2,0.2,0.2
2007-02-22,1.06,0,1,1,1,1,1,0,0,0,0.0,0.4,0.8,0.8,1.0,0.6,0.0,0.0,0.0
2007-02-23,1.0,0,1,1,1,1,0,0,0,0,0.0,0.6,1.0,1.0,1.0,0.4,0.0,0.0,0.0
2007-02-26,1.1,0,0,1,1,1,1,1,0,0,0.0,0.6,1.0,1.0,1.0,0.6,0.2,0.0,0.0
2007-02-27,-0.32,1,1,1,1,0,0,0,0,0,0.2,0.8,1.0,1.0,0.8,0.4,0.2,0.0,0.0
2007-02-28,0.05,0,0,0,0,0,1,1,1,1,0.2,0.6,0.8,0.8,0.6,0.6,0.4,0.2,0.2
2007-03-01,-0.12,1,1,1,1,1,0,0,0,0,0.4,0.6,0.8,0.8,0.6,0.4,0.4,0.2,0.2
2007-03-02,-0.6,1,1,1,1,1,0,0,0,0,0.6,0.6,0.8,0.8,0.6,0.4,0.4,0.2,0.2
2007-03-05,-1.14,0,0,1,1,1,1,0,0,0,0.6,0.6,0.8,0.8,0.6,0.4,0.2,0.2,0.2
2007-03-06,-0.91,0,0,0,0,0,1,1,1,1,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.4
2007-03-07,-0.2,0,0,0,1,1,1,0,0,0,0.4,0.4,0.6,0.8,0.8,0.6,0.2,0.2,0.2
2007-03-08,-0.04,0,0,0,0,0,1,1,1,1,0.2,0.2,0.4,0.6,0.6,0.8,0.4,0.4,0.4
2007-03-09,0.16,0,0,1,1,1,1,1,0,0,0.0,0.0,0.4,0.6,0.6,1.0,0.6,0.4,0.4
2007-03-12,0.48,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.6,1.0,0.6,0.4,0.4
2007-03-13,-0.75,1,1,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,0.6,0.8,0.4,0.2,0.2
2007-03-14,-0.66,1,1,1,1,1,1,0,0,0,0.4,0.4,0.8,0.8,0.6,0.8,0.4,0.2,0.2
2007-03-15,-0.07,0,0,0,1,1,1,0,0,0,0.4,0.4,0.8,1.0,0.8,0.8,0.2,0.0,0.0
2007-03-16,-0.2,0,0,1,1,1,1,0,0,0,0.4,0.4,0.8,1.0,0.8,0.8,0.0,0.0,0.0
2007-03-19,0.57,0,0,0,0,0,1,1,1,1,0.4,0.4,0.6,0.8,0.6,0.8,0.2,0.2,0.2
2007-03-20,1.32,0,0,0,0,1,1,1,0,0,0.2,0.2,0.4,0.6,0.8,1.0,0.4,0.2,0.2
2007-03-21,0.32,0,0,0,0,1,1,1,1,1,0.0,0.0,0.2,0.4,0.8,1.0,0.6,0.4,0.4
2007-03-22,0.36,0,0,0,1,1,1,1,0,0,0.0,0.0,0.2,0.4,0.8,1.0,0.8,0.4,0.4
2007-03-23,0.54,0,0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.2,0.8,1.0,1.0,0.4,0.4
2007-03-26,0.41,1,1,1,1,1,0,0,0,0,0.2,0.2,0.2,0.4,1.0,0.8,0.8,0.2,0.2
2007-03-27,0.06,0,1,1,1,1,0,0,0,0,0.2,0.4,0.4,0.6,1.0,0.6,0.6,0.2,0.2
2007-03-28,-0.13,1,1,1,1,0,0,0,0,0,0.4,0.6,0.6,0.8,0.8,0.4,0.4,0.0,0.0
2007-03-29,-0.05,0,0,0,1,1,1,1,0,0,0.4,0.6,0.6,0.8,0.8,0.4,0.4,0.0,0.0
2007-03-30,-0.1,0,1,1,1,1,1,1,0,0,0.4,0.8,0.8,1.0,0.8,0.4,0.4,0.0,0.0
2007-04-02,0.07,0,0,0,1,1,0,0,0,0,0.2,0.6,0.6,1.0,0.8,0.4,0.4,0.0,0.0
2007-04-03,0.28,0,0,0,0,0,1,1,1,1,0.2,0.4,0.4,0.8,0.6,0.6,0.6,0.2,0.2
2007-04-04,0.55,0,0,0,0,1,0,0,0,0,0.0,0.2,0.2,0.6,0.8,0.6,0.6,0.2,0.2
2007-04-05,0.47,0,0,0,0,1,1,1,0,0,0.0,0.2,0.2,0.4,0.8,0.6,0.6,0.2,0.2
2007-04-09,0.73,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.2,0.8,0.6,0.4,0.2,0.2
2007-04-10,0.88,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.2,0.2
2007-04-11,0.71,0,1,1,1,1,0,0,0,0,0.0,0.2,0.2,0.2,1.0,0.6,0.2,0.0,0.0
2007-04-12,0.86,0,0,1,1,1,1,1,0,0,0.0,0.2,0.4,0.4,1.0,0.8,0.4,0.0,0.0
2007-04-13,1.18,0,0,0,1,1,1,1,0,0,0.0,0.2,0.4,0.6,1.0,0.8,0.4,0.0,0.0
2007-04-16,1.3,0,0,0,0,0,1,1,1,1,0.0,0.2,0.4,0.6,0.8,0.8,0.6,0.2,0.2
2007-04-17,1.27,0,0,0,1,1,1,1,0,0,0.0,0.2,0.4,0.8,0.8,0.8,0.8,0.2,0.2
2007-04-18,0.24,0,0,1,1,1,1,0,0,0,0.0,0.0,0.4,0.8,0.8,1.0,0.8,0.2,0.2
2007-04-19,0.51,0,1,1,1,1,0,0,0,0,0.0,0.2,0.4,0.8,0.8,0.8,0.6,0.2,0.2
2007-04-20,0.45,0,0,0,0,0,1,1,1,1,0.0,0.2,0.4,0.6,0.6,0.8,0.6,0.4,0.4
2007-04-23,0.51,0,0,1,1,1,0,0,0,0,0.0,0.2,0.6,0.8,0.8,0.6,0.4,0.2,0.2
2007-04-24,0.52,0,0,1,1,1,0,0,0,0,0.0,0.2,0.8,0.8,0.8,0.4,0.2,0.2,0.2
2007-04-25,0.41,0,0,0,0,1,1,1,1,0,0.0,0.2,0.6,0.6,0.8,0.4,0.4,0.4,0.2
2007-04-26,0.52,0,0,0,1,1,1,0,0,0,0.0,0.0,0.4,0.6,0.8,0.6,0.4,0.4,0.2
2007-04-27,0.52,0,0,1,1,1,0,0,0,0,0.0,0.0,0.6,0.8,1.0,0.4,0.2,0.2,0.0
2007-04-30,0.45,0,0,1,1,1,1,0,0,0,0.0,0.0,0.6,0.8,1.0,0.6,0.2,0.2,0.0
2007-05-01,0.42,0,0,0,1,1,1,0,0,0,0.0,0.0,0.4,0.8,1.0,0.8,0.2,0.2,0.0
2007-05-02,0.56,0,0,0,0,1,1,1,1,0,0.0,0.0,0.4,0.8,1.0,0.8,0.2,0.2,0.0
2007-05-03,0.53,0,0,0,0,1,1,1,0,0,0.0,0.0,0.4,0.6,1.0,0.8,0.4,0.2,0.0
2007-05-04,0.49,0,0,0,0,1,1,1,0,0,0.0,0.0,0.2,0.4,1.0,1.0,0.6,0.2,0.0
2007-05-07,0.5,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.2,1.0,0.8,0.6,0.2,0.0
2007-05-08,0.54,0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0.8,0.6,0.6,0.2,0.0
2007-05-09,0.84,0,0,0,1,1,1,1,0,0,0.0,0.0,0.2,0.4,0.8,0.6,0.6,0.0,0.0
2007-05-10,0.85,1,1,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,0.6,0.4,0.4,0.0,0.0
2007-05-11,1.17,0,0,0,0,0,1,1,1,0,0.2,0.2,0.4,0.6,0.4,0.4,0.4,0.2,0.0
2007-05-14,0.81,0,1,1,1,1,1,0,0,0,0.2,0.4,0.6,0.8,0.4,0.6,0.4,0.2,0.0
2007-05-15,0.24,0,0,0,1,1,1,1,1,0,0.2,0.4,0.4,0.8,0.6,0.8,0.6,0.4,0.0
2007-05-16,0.44,0,0,0,0,1,1,1,0,0,0.2,0.4,0.4,0.6,0.6,0.8,0.6,0.4,0.0
2007-05-17,0.47,0,0,0,1,1,0,0,0,0,0.0,0.2,0.2,0.6,0.8,0.8,0.6,0.4,0.0
2007-05-18,0.46,0,0,0,0,0,1,1,1,0,0.0,0.2,0.2,0.6,0.8,0.8,0.6,0.4,0.0
2007-05-21,0.49,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.4,0.8,0.8,0.6,0.4,0.0
2007-05-22,0.54,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.2,0.8,0.8,0.4,0.2,0.0
2007-05-23,0.59,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.2,0.8,0.8,0.4,0.4,0.0
2007-05-24,0.51,1,1,1,1,1,1,1,0,0,0.2,0.2,0.2,0.2,0.8,1.0,0.6,0.4,0.0
2007-05-25,0.68,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.2,0.8,1.0,0.6,0.2,0.0
2007-05-29,0.6,0,0,0,0,1,1,1,0,0,0.2,0.2,0.2,0.2,0.8,1.0,0.8,0.2,0.0
2007-05-30,0.78,0,1,1,1,1,1,1,0,0,0.2,0.4,0.4,0.4,0.8,1.0,1.0,0.2,0.0
2007-05-31,0.69,0,0,0,1,1,1,0,0,0,0.2,0.4,0.4,0.6,0.8,1.0,0.8,0.0,0.0
